game,state_id,format,action,uuid,name,type,obj_stat,gold_stat,prop_key,prop,is_modified,gold_prop
lit-lightbulb,0,1,look,3,red wire (ID: 3),Wire,3,0,conductive,1,0,0
lit-lightbulb,0,1,look,3,red wire (ID: 3),Wire,3,0,connects,1,0,0
lit-lightbulb,0,1,look,3,red wire (ID: 3),Wire,3,0,is_wire,1,0,0
lit-lightbulb,0,1,look,3,red wire (ID: 3),Wire,3,0,contains,1,0,0
lit-lightbulb,0,1,look,4,black wire (ID: 4),Wire,3,0,isContainer,1,0,0
lit-lightbulb,0,1,look,4,black wire (ID: 4),Wire,3,0,isMoveable,1,0,0
lit-lightbulb,0,1,look,4,black wire (ID: 4),Wire,3,0,is_electrical_object,1,0,0
lit-lightbulb,0,1,look,4,black wire (ID: 4),Wire,3,0,conductive,1,0,0
lit-lightbulb,0,1,look,4,black wire (ID: 4),Wire,3,0,connects,1,0,0
lit-lightbulb,0,1,look,4,black wire (ID: 4),Wire,3,0,is_wire,1,0,0
lit-lightbulb,0,1,look,4,black wire (ID: 4),Wire,3,0,contains,1,0,0
lit-lightbulb,0,1,look,5,blue wire (ID: 5),Wire,3,0,isContainer,1,0,0
lit-lightbulb,0,1,look,5,blue wire (ID: 5),Wire,3,0,isMoveable,1,0,0
lit-lightbulb,0,1,look,5,blue wire (ID: 5),Wire,3,0,is_electrical_object,1,0,0
lit-lightbulb,0,1,look,5,blue wire (ID: 5),Wire,3,0,conductive,1,0,0
lit-lightbulb,0,1,look,5,blue wire (ID: 5),Wire,3,0,connects,1,0,0
lit-lightbulb,0,1,look,5,blue wire (ID: 5),Wire,3,0,is_wire,1,0,0
lit-lightbulb,0,1,look,5,blue wire (ID: 5),Wire,3,0,contains,1,0,0
lit-lightbulb,0,1,look,6,battery (ID: 6),Battery,3,0,isContainer,1,0,0
lit-lightbulb,0,1,look,6,battery (ID: 6),Battery,3,0,isMoveable,1,0,0
lit-lightbulb,0,1,look,6,battery (ID: 6),Battery,3,0,is_electrical_object,1,0,0
lit-lightbulb,0,1,look,6,battery (ID: 6),Battery,3,0,conductive,1,0,0
lit-lightbulb,0,1,look,6,battery (ID: 6),Battery,3,0,connects,1,0,0
lit-lightbulb,0,1,look,6,battery (ID: 6),Battery,3,0,contains,1,0,0
lit-lightbulb,226,1,connect,1,room (ID: 1),World,3,1,isContainer,1,0,0
lit-lightbulb,226,1,connect,1,room (ID: 1),World,3,1,isMoveable,1,0,0
lit-lightbulb,226,1,connect,1,room (ID: 1),World,3,1,isOpenable,1,0,0
lit-lightbulb,226,1,connect,1,room (ID: 1),World,3,1,isOpen,1,0,0
lit-lightbulb,226,1,connect,1,room (ID: 1),World,3,1,containerPrefix,1,0,0
lit-lightbulb,226,1,connect,1,room (ID: 1),World,3,1,contains,1,0,0
lit-lightbulb,226,1,connect,0,agent (ID: 0),Agent,3,1,isContainer,1,0,0
lit-lightbulb,226,1,connect,0,agent (ID: 0),Agent,3,1,isMoveable,1,0,0
lit-lightbulb,226,1,connect,0,agent (ID: 0),Agent,3,1,isOpenable,1,0,0
lit-lightbulb,226,1,connect,0,agent (ID: 0),Agent,3,1,isOpen,1,0,0
lit-lightbulb,226,1,connect,0,agent (ID: 0),Agent,3,1,containerPrefix,1,0,0
lit-lightbulb,226,1,connect,0,agent (ID: 0),Agent,3,1,contains,1,0,0
lit-lightbulb,226,1,connect,2,light bulb (ID: 2),LightBulb,3,1,isContainer,1,0,0
lit-lightbulb,226,1,connect,2,light bulb (ID: 2),LightBulb,3,1,isMoveable,1,0,0
lit-lightbulb,226,1,connect,2,light bulb (ID: 2),LightBulb,3,1,is_electrical_object,1,0,0
lit-lightbulb,226,1,connect,2,light bulb (ID: 2),LightBulb,3,1,conductive,1,0,0
lit-lightbulb,226,1,connect,2,light bulb (ID: 2),LightBulb,3,1,connects,1,0,0
lit-lightbulb,226,1,connect,2,light bulb (ID: 2),LightBulb,3,1,on,1,0,0
lit-lightbulb,226,1,connect,2,light bulb (ID: 2),LightBulb,3,1,contains,1,0,0
lit-lightbulb,226,1,connect,3,red wire (ID: 3),Wire,3,1,isContainer,1,0,0
lit-lightbulb,226,1,connect,3,red wire (ID: 3),Wire,3,1,isMoveable,1,0,0
lit-lightbulb,226,1,connect,3,red wire (ID: 3),Wire,3,1,is_electrical_object,1,0,0
lit-lightbulb,226,1,connect,3,red wire (ID: 3),Wire,3,1,conductive,1,0,0
lit-lightbulb,226,1,connect,3,red wire (ID: 3),Wire,3,1,connects,1,0,0
lit-lightbulb,226,1,connect,3,red wire (ID: 3),Wire,3,1,is_wire,1,0,0
lit-lightbulb,226,1,connect,3,red wire (ID: 3),Wire,3,1,contains,1,0,0
lit-lightbulb,226,1,connect,4,black wire (ID: 4),Wire,1,1,isContainer,1,0,0
lit-lightbulb,226,1,connect,4,black wire (ID: 4),Wire,1,1,isMoveable,1,0,0
lit-lightbulb,226,1,connect,4,black wire (ID: 4),Wire,1,1,is_electrical_object,1,0,0
lit-lightbulb,226,1,connect,4,black wire (ID: 4),Wire,1,1,conductive,1,0,0
lit-lightbulb,226,1,connect,4,black wire (ID: 4),Wire,1,1,connects,0,1,1
lit-lightbulb,226,1,connect,4,black wire (ID: 4),Wire,1,1,is_wire,1,0,0
lit-lightbulb,226,1,connect,4,black wire (ID: 4),Wire,1,1,contains,1,0,0
lit-lightbulb,226,1,connect,5,blue wire (ID: 5),Wire,1,1,isContainer,1,0,0
lit-lightbulb,226,1,connect,5,blue wire (ID: 5),Wire,1,1,isMoveable,1,0,0
lit-lightbulb,226,1,connect,5,blue wire (ID: 5),Wire,1,1,is_electrical_object,1,0,0
lit-lightbulb,226,1,connect,5,blue wire (ID: 5),Wire,1,1,conductive,1,0,0
lit-lightbulb,226,1,connect,5,blue wire (ID: 5),Wire,1,1,connects,0,1,1
lit-lightbulb,226,1,connect,5,blue wire (ID: 5),Wire,1,1,is_wire,1,0,0
lit-lightbulb,226,1,connect,5,blue wire (ID: 5),Wire,1,1,contains,1,0,0
lit-lightbulb,226,1,connect,6,battery (ID: 6),Battery,3,1,isContainer,1,0,0
lit-lightbulb,226,1,connect,6,battery (ID: 6),Battery,3,1,isMoveable,1,0,0
lit-lightbulb,226,1,connect,6,battery (ID: 6),Battery,3,1,is_electrical_object,1,0,0
lit-lightbulb,226,1,connect,6,battery (ID: 6),Battery,3,1,conductive,1,0,0
lit-lightbulb,226,1,connect,6,battery (ID: 6),Battery,3,1,connects,1,0,0
lit-lightbulb,226,1,connect,6,battery (ID: 6),Battery,3,1,contains,1,0,0
lit-lightbulb,134,1,take,1,room (ID: 1),World,1,1,isContainer,1,0,0
lit-lightbulb,134,1,take,1,room (ID: 1),World,1,1,isMoveable,1,0,0
lit-lightbulb,134,1,take,1,room (ID: 1),World,1,1,isOpenable,1,0,0
lit-lightbulb,134,1,take,1,room (ID: 1),World,1,1,isOpen,1,0,0
lit-lightbulb,134,1,take,1,room (ID: 1),World,1,1,containerPrefix,1,0,0
lit-lightbulb,134,1,take,1,room (ID: 1),World,1,1,contains,0,1,1
lit-lightbulb,134,1,take,0,agent (ID: 0),Agent,1,1,isContainer,1,0,0
lit-lightbulb,134,1,take,0,agent (ID: 0),Agent,1,1,isMoveable,1,0,0
lit-lightbulb,134,1,take,0,agent (ID: 0),Agent,1,1,isOpenable,1,0,0
lit-lightbulb,134,1,take,0,agent (ID: 0),Agent,1,1,isOpen,1,0,0
lit-lightbulb,134,1,take,0,agent (ID: 0),Agent,1,1,containerPrefix,1,0,0
lit-lightbulb,134,1,take,0,agent (ID: 0),Agent,1,1,contains,0,1,1
lit-lightbulb,134,1,take,5,blue wire (ID: 5),Wire,3,1,isContainer,1,0,0
lit-lightbulb,134,1,take,5,blue wire (ID: 5),Wire,3,1,isMoveable,1,0,0
lit-lightbulb,134,1,take,5,blue wire (ID: 5),Wire,3,1,is_electrical_object,1,0,0
lit-lightbulb,134,1,take,5,blue wire (ID: 5),Wire,3,1,conductive,1,0,0
lit-lightbulb,134,1,take,5,blue wire (ID: 5),Wire,3,1,connects,1,0,0
lit-lightbulb,134,1,take,5,blue wire (ID: 5),Wire,3,1,is_wire,1,0,0
lit-lightbulb,134,1,take,5,blue wire (ID: 5),Wire,3,1,contains,1,0,0
lit-lightbulb,134,1,take,2,light bulb (ID: 2),LightBulb,3,1,isContainer,1,0,0
lit-lightbulb,134,1,take,2,light bulb (ID: 2),LightBulb,3,1,isMoveable,1,0,0
lit-lightbulb,134,1,take,2,light bulb (ID: 2),LightBulb,3,1,is_electrical_object,1,0,0
lit-lightbulb,134,1,take,2,light bulb (ID: 2),LightBulb,3,1,conductive,1,0,0
lit-lightbulb,134,1,take,2,light bulb (ID: 2),LightBulb,3,1,connects,1,0,0
lit-lightbulb,134,1,take,2,light bulb (ID: 2),LightBulb,3,1,on,1,0,0
lit-lightbulb,134,1,take,2,light bulb (ID: 2),LightBulb,3,1,contains,1,0,0
lit-lightbulb,134,1,take,3,red wire (ID: 3),Wire,3,1,isContainer,1,0,0
lit-lightbulb,134,1,take,3,red wire (ID: 3),Wire,3,1,isMoveable,1,0,0
lit-lightbulb,134,1,take,3,red wire (ID: 3),Wire,3,1,is_electrical_object,1,0,0
lit-lightbulb,134,1,take,3,red wire (ID: 3),Wire,3,1,conductive,1,0,0
lit-lightbulb,134,1,take,3,red wire (ID: 3),Wire,3,1,connects,1,0,0
lit-lightbulb,134,1,take,3,red wire (ID: 3),Wire,3,1,is_wire,1,0,0
lit-lightbulb,134,1,take,3,red wire (ID: 3),Wire,3,1,contains,1,0,0
lit-lightbulb,134,1,take,4,black wire (ID: 4),Wire,3,1,isContainer,1,0,0
lit-lightbulb,134,1,take,4,black wire (ID: 4),Wire,3,1,isMoveable,1,0,0
lit-lightbulb,134,1,take,4,black wire (ID: 4),Wire,3,1,is_electrical_object,1,0,0
lit-lightbulb,134,1,take,4,black wire (ID: 4),Wire,3,1,conductive,1,0,0
lit-lightbulb,134,1,take,4,black wire (ID: 4),Wire,3,1,connects,1,0,0
lit-lightbulb,134,1,take,4,black wire (ID: 4),Wire,3,1,is_wire,1,0,0
lit-lightbulb,134,1,take,4,black wire (ID: 4),Wire,3,1,contains,1,0,0
lit-lightbulb,134,1,take,6,battery (ID: 6),Battery,3,1,isContainer,1,0,0
lit-lightbulb,134,1,take,6,battery (ID: 6),Battery,3,1,isMoveable,1,0,0
lit-lightbulb,134,1,take,6,battery (ID: 6),Battery,3,1,is_electrical_object,1,0,0
lit-lightbulb,134,1,take,6,battery (ID: 6),Battery,3,1,conductive,1,0,0
lit-lightbulb,134,1,take,6,battery (ID: 6),Battery,3,1,connects,1,0,0
lit-lightbulb,134,1,take,6,battery (ID: 6),Battery,3,1,contains,1,0,0
lit-lightbulb,180,1,connect,1,room (ID: 1),World,3,0,isContainer,1,0,0
lit-lightbulb,180,1,connect,1,room (ID: 1),World,3,0,isMoveable,1,0,0
lit-lightbulb,180,1,connect,1,room (ID: 1),World,3,0,isOpenable,1,0,0
lit-lightbulb,180,1,connect,1,room (ID: 1),World,3,0,isOpen,1,0,0
lit-lightbulb,180,1,connect,1,room (ID: 1),World,3,0,containerPrefix,1,0,0
lit-lightbulb,180,1,connect,1,room (ID: 1),World,3,0,contains,1,0,0
lit-lightbulb,180,1,connect,0,agent (ID: 0),Agent,3,0,isContainer,1,0,0
lit-lightbulb,180,1,connect,0,agent (ID: 0),Agent,3,0,isMoveable,1,0,0
lit-lightbulb,180,1,connect,0,agent (ID: 0),Agent,3,0,isOpenable,1,0,0
lit-lightbulb,180,1,connect,0,agent (ID: 0),Agent,3,0,isOpen,1,0,0
lit-lightbulb,180,1,connect,0,agent (ID: 0),Agent,3,0,containerPrefix,1,0,0
lit-lightbulb,180,1,connect,0,agent (ID: 0),Agent,3,0,contains,1,0,0
lit-lightbulb,180,1,connect,2,light bulb (ID: 2),LightBulb,1,0,isContainer,1,0,0
lit-lightbulb,180,1,connect,2,light bulb (ID: 2),LightBulb,1,0,isMoveable,1,0,0
lit-lightbulb,180,1,connect,2,light bulb (ID: 2),LightBulb,1,0,is_electrical_object,1,0,0
lit-lightbulb,180,1,connect,2,light bulb (ID: 2),LightBulb,1,0,conductive,1,0,0
lit-lightbulb,180,1,connect,2,light bulb (ID: 2),LightBulb,1,0,connects,0,1,0
lit-lightbulb,180,1,connect,2,light bulb (ID: 2),LightBulb,1,0,on,1,0,0
lit-lightbulb,180,1,connect,2,light bulb (ID: 2),LightBulb,1,0,contains,1,0,0
lit-lightbulb,180,1,connect,3,red wire (ID: 3),Wire,1,0,isContainer,1,0,0
lit-lightbulb,180,1,connect,3,red wire (ID: 3),Wire,1,0,isMoveable,1,0,0
lit-lightbulb,180,1,connect,3,red wire (ID: 3),Wire,1,0,is_electrical_object,1,0,0
lit-lightbulb,180,1,connect,3,red wire (ID: 3),Wire,1,0,conductive,1,0,0
lit-lightbulb,180,1,connect,3,red wire (ID: 3),Wire,1,0,connects,0,1,0
lit-lightbulb,180,1,connect,3,red wire (ID: 3),Wire,1,0,is_wire,1,0,0
lit-lightbulb,180,1,connect,3,red wire (ID: 3),Wire,1,0,contains,1,0,0
lit-lightbulb,180,1,connect,4,black wire (ID: 4),Wire,3,0,isContainer,1,0,0
lit-lightbulb,180,1,connect,4,black wire (ID: 4),Wire,3,0,isMoveable,1,0,0
lit-lightbulb,180,1,connect,4,black wire (ID: 4),Wire,3,0,is_electrical_object,1,0,0
lit-lightbulb,180,1,connect,4,black wire (ID: 4),Wire,3,0,conductive,1,0,0
lit-lightbulb,180,1,connect,4,black wire (ID: 4),Wire,3,0,connects,1,0,0
lit-lightbulb,180,1,connect,4,black wire (ID: 4),Wire,3,0,is_wire,1,0,0
lit-lightbulb,180,1,connect,4,black wire (ID: 4),Wire,3,0,contains,1,0,0
lit-lightbulb,180,1,connect,5,blue wire (ID: 5),Wire,3,0,isContainer,1,0,0
lit-lightbulb,180,1,connect,5,blue wire (ID: 5),Wire,3,0,isMoveable,1,0,0
lit-lightbulb,180,1,connect,5,blue wire (ID: 5),Wire,3,0,is_electrical_object,1,0,0
lit-lightbulb,180,1,connect,5,blue wire (ID: 5),Wire,3,0,conductive,1,0,0
lit-lightbulb,180,1,connect,5,blue wire (ID: 5),Wire,3,0,connects,1,0,0
lit-lightbulb,180,1,connect,5,blue wire (ID: 5),Wire,3,0,is_wire,1,0,0
lit-lightbulb,180,1,connect,5,blue wire (ID: 5),Wire,3,0,contains,1,0,0
lit-lightbulb,180,1,connect,6,battery (ID: 6),Battery,1,0,isContainer,1,0,0
lit-lightbulb,180,1,connect,6,battery (ID: 6),Battery,1,0,isMoveable,1,0,0
lit-lightbulb,180,1,connect,6,battery (ID: 6),Battery,1,0,is_electrical_object,1,0,0
lit-lightbulb,180,1,connect,6,battery (ID: 6),Battery,1,0,conductive,1,0,0
lit-lightbulb,180,1,connect,6,battery (ID: 6),Battery,1,0,connects,0,1,0
lit-lightbulb,180,1,connect,6,battery (ID: 6),Battery,1,0,contains,1,0,0
